    4.329705729 12427656 12427680
    4.329719270 12559064 12560088
    4.329769270 12560088 12561112
    4.329797916 12561112 12562136
    4.329845833 12562136 12563160
    4.329878645 12563160 12564184
    4.329922916 12564184 12565208
    4.329957291 12565208 12566232
    4.329997916 12566232 12567256
    4.330033854 12567256 12567768
    9.471511457 12567768 12568792
    9.471779165 12568792 12569816
    9.471888540 12569816 12570840
    9.471996874 12570840 12571864
    9.472104686 12571864 12572888
    9.472213540 12572888 12573912
    9.472321353 12573912 12574936
    9.472429165 12574936 12575960
    9.472535936 12575960 12576984
    9.472643228 12576984 12578008
    9.472751561 12578008 12578136
   14.589890623 12578136 12579160
   14.589998956 12579160 12580184
   14.590075519 12580184 12581208
   14.590155727 12581208 12582232
   14.590233852 12582232 12583256
   14.590309373 12583256 12584280
   14.590385936 12584280 12585304
   14.590464581 12585304 12586328
   14.590540623 12586328 12587352
   14.591176040 12587352 12588376
   14.591252602 12588376 12588760
   19.711793226 12588760 12589784
   19.711961456 12589784 12590808
   19.712067706 12590808 12591832
   19.712173435 12591832 12592856
   19.712283851 12592856 12593880
   19.712391143 12593880 12594904
   19.712496872 12594904 12595928
   19.712604164 12595928 12596952
   19.712708851 12596952 12597976
   19.712819268 12597976 12599000
   19.713052601 12599000 12599128
   19.847623956 12427680 12427696
   19.848258331 12331552 12331560
   19.852561976 12427696 12427704
   19.853054164 12331560 12331568
   19.856249997 12427704 12427712
   19.856696872 12331568 12331576
   19.859785935 12427712 12427720
   19.860185935 12331576 12331584
   19.863513539 12427720 12427728
   19.863938539 12331584 12331592
   19.866843747 12427728 12427736
   19.867275518 12331592 12331600
   24.833171351 12599128 12600152
   24.833384371 12600152 12601176
   24.833483851 12601176 12602200
   24.833583330 12602200 12603224
   24.833681246 12603224 12604248
   24.833785413 12604248 12605272
   24.833886976 12605272 12606296
   24.833988017 12606296 12607320
   24.834086976 12607320 12608344
   24.834252080 12608344 12609368
   24.834355205 12609368 12609752
   29.948672391 12609752 12610776
   29.948827600 12610776 12611800
   29.949535933 12611800 12612824
   29.949616662 12612824 12613848
   29.949692183 12613848 12614872
   29.949771871 12614872 12615896
   29.949849475 12615896 12616920
   29.949967704 12616920 12617944
   29.950043746 12617944 12618968
   29.950120829 12618968 12619992
   29.950196871 12619992 12620120
   35.069431245 12620120 12621144
   35.069597912 12621144 12622168
   35.069703641 12622168 12623192
   35.069817182 12623192 12624216
   35.069922391 12624216 12625240
   35.070029162 12625240 12626264
   35.070135412 12626264 12627288
   35.070241141 12627288 12628312
   35.070355203 12628312 12629336
   35.070459891 12629336 12630232
   40.190967182 12630232 12631256
   40.191127077 12631256 12632280
   40.191232286 12632280 12633304
   40.191339057 12633304 12634328
   40.191444786 12634328 12635352
   40.191551557 12635352 12636376
   40.191657807 12636376 12637400
   40.191763015 12637400 12638424
   40.191873432 12638424 12639448
   40.191976557 12639448 12640088
   45.309680202 12640088 12641112
   45.309847910 12641112 12642136
   45.309955202 12642136 12643160
   45.310059889 12643160 12644184
   45.310166660 12644184 12645208
   45.310276556 12645208 12646232
   45.310382285 12646232 12647256
   45.310581243 12647256 12648280
   45.310691139 12648280 12649304
   45.310794785 12649304 12649944
   50.426914576 12649944 12650968
   50.427076034 12650968 12651992
   50.427181243 12651992 12653016
   50.427293743 12653016 12654040
   50.427522909 12654040 12655064
   50.427630722 12655064 12656088
   50.427738534 12656088 12657112
   50.427845305 12657112 12658136
   50.427949472 12658136 12659160
   50.428054680 12659160 12659416
   55.546630721 12659416 12660440
   55.546808325 12660440 12661464
   55.546916138 12661464 12662488
   55.547024471 12662488 12663512
   55.547131242 12663512 12664536
   55.547920825 12664536 12665560
   55.548076033 12665560 12666584
   55.548182804 12666584 12667608
   55.548289575 12667608 12668632
   55.548397908 12668632 12668888
   60.659872387 12668888 12669912
   60.660033324 12669912 12670936
   60.660141137 12670936 12671960
   60.660248428 12671960 12672984
   60.660360408 12672984 12674008
   60.660465616 12674008 12675032
   60.660571866 12675032 12676056
   60.660678116 12676056 12677080
   60.660783845 12677080 12678104
   60.660983324 12678104 12678488
   65.109709886 12427736 12427744
   65.110095303 12331600 12331608
   65.112243219 12427744 12427752
