4.289390 0.040686
4.328919 0.032157
9.471244 0.038704
14.589715 0.051446
19.711530 0.034622
19.847392 0.000376
19.848190 0.000192
19.852426 0.000273
19.853029 0.000076
19.856116 0.000327
19.856674 0.000062
19.859655 0.000268
19.860164 0.000057
19.863402 0.000268
19.863906 0.000072
19.866730 0.000282
19.867256 0.000078
24.832712 0.035614
29.948432 0.045189
45.308729 0.036831
45.309483 0.036077
50.388610 0.044754
50.413234 0.050248
65.098112 0.000229
65.098540 0.000110
65.098719 0.000079
65.098866 0.000109
65.099103 0.000124
65.099294 0.000124
65.099481 0.000120
65.099708 0.000123
65.109565 0.000222
65.110047 0.000096
65.112221 0.000061
65.112482 0.000095
65.112490 0.000101
65.112486 0.000205
65.112671 0.000132
65.112677 0.000148
65.112681 0.000149
65.112764 0.000812
65.112896 0.000705
65.113621 0.002216
67.260525 0.000943
67.261976 0.000099
67.261990 0.000095
67.261986 0.001250
67.262184 0.001110
67.262190 0.001681
67.262194 0.001691
67.262240 0.001652
67.263909 0.001740
67.307060 0.000118
67.440998 0.002017
67.443574 0.001856
67.443570 0.001911
67.443722 0.001766
67.443727 0.001765
67.443768 0.001729
67.445521 0.009817
67.464599 0.000290
67.464939 0.000040
67.466036 0.000055
67.466124 0.000039
67.521806 0.000066
67.521803 0.000152
67.521624 0.000349
67.521606 0.000367
67.521636 0.000336
67.521646 0.000327
67.521942 0.000087
67.521949 0.000103
67.521994 0.000064
67.522071 0.000047
67.522144 0.002230
67.584274 0.017094
67.645336 0.000498
67.645385 0.000463
67.711573 0.000305
67.712167 0.000134
67.722176 0.021403
67.726218 0.028460
67.730287 0.038980
67.734443 0.049960
67.796434 0.000497
67.874765 0.017128
67.881142 0.029165
67.883191 0.050206
67.887372 0.060842
67.879021 0.082731
67.891556 0.073942
67.893532 0.073271
67.966933 0.000069
68.052644 0.017182
68.073111 0.058823
68.132016 0.000309
68.214171 0.017211
68.220536 0.027604
68.222657 0.032511
68.226851 0.050425
68.228981 0.055918
68.218447 0.073904
68.302369 0.000281
68.379139 0.017869
68.383448 0.027522
68.387630 0.038628
68.391846 0.045453
68.396047 0.060208
68.397735 0.059255
68.457090 0.000065
68.494498 0.007969
68.528822 0.000067
69.521117 0.003192
69.524497 0.001045
69.527860 0.001047
69.528943 0.001039
70.849054 0.025524
70.849114 0.025465
70.852760 0.043429
71.013824 0.275497
71.014890 0.274432
71.018269 0.279644
71.021348 0.290717
71.022277 0.289789
71.020359 0.295467
71.020804 0.295022
71.030394 0.307628
71.035673 0.317708
71.041944 0.326781
71.047433 0.336566
71.090451 0.304278
71.020902 0.373827
71.011612 0.383116
71.021495 0.373233
71.108064 0.286665
71.102534 0.292194
71.114494 0.280235
71.108123 0.286605
71.124645 0.270084
71.124171 0.270558
71.124732 0.269997
71.009732 0.388832
71.008595 0.389969
71.009242 0.389322
71.010238 0.389409
71.011444 0.391138
71.013119 0.395002
71.013377 0.394744
71.183376 0.235310
71.053476 0.372880
71.057457 0.378611
71.065359 0.406451
71.065089 0.406721
71.067292 0.410634
71.067660 0.410266
71.070405 0.415409
71.071165 0.414650
71.072474 0.416691
71.076021 0.421778
71.079253 0.425504
71.084536 0.433934
71.085278 0.436629
71.085665 0.436242
71.085939 0.435968
71.090245 0.441138
71.093005 0.445345
71.096378 0.449186
71.102451 0.458093
71.107802 0.466524
71.107920 0.466956
71.114354 0.481731
71.115346 0.483536
71.122340 0.494739
71.123424 0.496600
71.124459 0.498449
71.125418 0.497491
71.126184 0.499399
