    0.486428646 12402880 12402888
    0.486736979 12410752 12410848
    0.486750521 12412792 12412920
    0.486860937 11984896 11984904
    0.486867708 11993136 11993144
    0.486934896 11972608 11972624
    0.488333333 11972624 11972632
    0.525739583 12402888 12402896
    0.525892187 12410848 12410880
    0.525900521 12412920 12412928
    0.525905729 12316672 12316704
    0.525997396 11980800 11980808
    0.526003646 12218544 12218552
    0.526038021 11976704 11976720
    0.527200521 11976720 11976728
    0.580269271 12402896 12402904
    0.580882292 12402904 12402912
    0.581069271 12412928 12412960
    0.581078646 12316704 12316752
    0.581193750 11984896 11984904
    0.581200521 11989040 11989048
    0.581237500 11972608 11972624
    0.582383333 11972624 11972632
    0.602091146 12402912 12402920
    0.602211458 12412960 12412968
    0.615890104 12402920 12402928
    0.618520312 12402928 12402936
    0.618645312 12412968 12412976
    0.674010937 12402936 12402944
    0.674221875 12412976 12413048
    0.674233333 12316752 12316792
    0.674351562 11980800 11980808
    0.674358333 11993136 11993144
    0.674393229 11976704 11976720
    0.675742187 11976720 11976728
    0.891372916 12402944 12402952
    0.891704166 12413048 12413080
    0.891727083 12316792 12316840
    0.891847916 11984896 11984904
    0.891910416 11972608 11972624
    0.893086979 11972624 11972632
    2.979012499 12402952 12402960
    2.979234895 12413080 12413088
    3.508329687 12402960 12402968
    3.509738020 12413088 12413096
    5.046221353 12402968 12402992
    5.047207291 12413096 12413104
    5.903491666 12402992 12403160
    5.903663020 13469160 13469464
    5.903709895 13469464 13470488
    5.903834895 13470488 13471360
    5.903928645 13471360 13471744
    5.903949999 13484040 13485064
    5.903984374 13485064 13486088
    5.904078124 13486088 13487112
    5.904100520 13487112 13488136
    5.904192187 13488136 13489160
    5.904216145 13489160 13490184
    5.904307812 13490184 13491192
    5.904332812 13492224 13493248
    5.904418749 13493248 13493784
    5.904447395 13493784 13494808
    5.904481249 13494808 13494848
    7.361348957 12403160 12403168
    7.361546353 12413104 12413112
    7.388577603 12403168 12403176
    7.388720311 12413112 12413120
    7.525923957 12403176 12403200
    7.527305728 12413120 12413320
    7.527349478 12316840 12316968
