    0.000081770 12596400 12596408
    0.214782812 13463992 13464248
    0.216331250 13075080 13075336
    0.218151041 13075072 13075080
    0.219783333 13076120 13076256
    0.239802604 13077288 13077440
    0.240401562 13075336 13075536
    0.240926041 13076256 13076280
    0.241218750 13464296 13464552
    0.242705729 13077440 13077696
    0.242936458 13464248 13464296
    0.244915625 13073736 13073992
    0.246038020 13073992 13074112
    0.371897395 13076776 13077032
    0.372748437 13463896 13463992
    0.373482291 13465152 13465408
    0.375186458 13201832 13201840
    0.385879166 13071128 13071384
    0.387020833 13073184 13073440
    0.387984374 13071440 13071696
    0.390347916 13071768 13072024
    0.391619270 13075536 13075608
    0.392017708 13464552 13464624
    0.392979166 13073440 13073616
    0.393633333 13073024 13073184
    0.394173437 13072024 13072176
    0.405496354 13465096 13465152
    0.406277083 13071696 13071768
    0.416276041 13074368 13074536
    0.439196874 13071384 13071440
    0.453165624 12412768 12412776
    0.454990104 13483888 13483896
    0.459614583 12338800 12338808
    0.469883854 13477880 13477888
    1.235543229 13074536 13074584
    1.604836458 12338784 12338792
    1.605185416 13477832 13477848
    1.990001562 13078624 13078880
    1.990860416 13078880 13078904
    1.992432812 13078064 13078248
    3.546065624 13479472 13479488
    9.420175519 13078248 13078464
    9.569628123 13363728 13363736
    9.570943227 13363736 13363864
    9.570974477 13363608 13363728
    9.680918748 12903168 12903176
    9.720030206 12601656 12601664
    9.720305727 12601664 12601672
    9.738026040 14417384 14417552
    9.738058852 14417600 14417688
    9.739160415 14417552 14417600
    9.740696352 14412712 14412720
    9.744373436 13260744 13261000
    9.748287498 13238192 13238208
    9.748437498 13226480 13226736
    9.754377081 13260520 13260744
    9.759396873 13206000 13206024
    9.759490623 13212088 13212280
    9.761701040 13213584 13213736
    9.765442186 12447392 12447400
    9.768822394 12446752 12446760
    9.770406769 13207072 13207328
    9.776472394 12446792 12446800
    9.780670831 13262016 13262272
    9.785855727 12603656 12603664
    9.788731769 13234152 13234216
    9.792144269 12570992 12571000
    9.792168748 12622248 12622256
    9.794753123 13455624 13455880
    9.797222915 13261736 13261992
    9.800228644 12429800 12429808
    9.800250519 12602520 12602576
    9.800993748 13260056 13260264
    9.801169269 13214304 13214376
    9.801272394 13261592 13261736
    9.808338019 13208960 13209216
    9.809116144 13209216 13209392
    9.809907811 13209392 13209584
    9.810934894 13226344 13226480
    9.811114061 13404528 13404560
    9.811509894 13423568 13423704
    9.812346873 13423392 13423568
    9.812598436 13209584 13209840
    9.813080206 13405128 13405384
    9.813148956 12447608 12447616
    9.813263540 12571576 12571584
    9.813706769 13408368 13408624
    9.813981769 12571448 12571456
    9.815910936 12599440 12599464
    9.815958852 12599848 12599856
    9.821673436 12687424 12687432
    9.821715623 13408776 13409032
    9.822560936 13423056 13423312
    9.822922915 13033752 13033760
    9.823155727 13209840 13209904
    9.823259373 13409032 13409288
    9.823401040 12445904 12445912
    9.823454686 13454632 13454768
    9.823510415 13423312 13423392
    9.824003123 13409288 13409544
    9.825207811 14337680 14337688
    9.826368748 13226752 13227008
    9.826807811 13408624 13408752
    9.827242706 14413024 14413056
    9.827323436 13404952 13405128
    9.827836977 13407592 13407848
    9.828541144 13408752 13408776
    9.828827602 13404632 13404888
    9.829533331 13406080 13406336
    9.830155727 13404560 13404632
    9.830673956 13405384 13405640
    9.831423956 13406336 13406576
    9.831778644 13227008 13227136
    9.831838540 14347840 14347848
    9.832254165 13407888 13408144
    9.833058331 13408144 13408344
    9.833491144 14378208 14378216
    9.833709373 13407400 13407592
    9.835181769 13404888 13404952
    9.835697394 13406896 13407152
    9.836438019 13405872 13406080
    9.837011456 13405640 13405792
    9.837601040 12571112 12571120
    9.837663540 13407152 13407400
    9.837819269 13207048 13207072
    9.838292186 13406712 13406896
    9.838340102 13207328 13207392
    9.838851561 13406576 13406712
    9.839307811 13405792 13405872
    9.839643227 13407848 13407888
    9.840575519 13408344 13408368
    9.840665102 12427328 12427336
    9.841356248 13252728 13252984
    9.841943748 13244552 13244728
    9.842743227 13409544 13409800
    9.842960936 13239640 13239784
    9.846436456 13186152 13186160
    9.847908852 12513128 12513136
    9.847928123 12655104 12655128
    9.848730206 13256216 13256472
    9.850368748 12626760 12626768
    9.851057290 14347960 14347968
    9.851966665 14347968 14347976
    9.852323956 14323256 14323288
    9.852834373 14323288 14323296
    9.852854686 14265752 14265808
    9.855312498 14265808 14265904
    9.855348436 14353456 14353488
    9.855376040 13357408 13357416
    9.855639581 13157744 13157752
    9.855692706 13157832 13157848
    9.855699477 13159864 13159968
    9.855709894 13160392 13160448
    9.855719269 14270464 14270472
    9.855724477 14353488 14353504
    9.855732811 14411872 14411896
    9.855741144 14411960 14411984
    9.856043227 12661600 12661608
    9.856051561 14270680 14270704
    9.856063019 14270960 14270976
    9.856072394 14272000 14272160
    9.856080727 14272440 14272488
    9.858731248 14209488 14209496
    9.858815623 13258344 13258600
    9.861159894 13258600 13258688
    9.862482290 13409800 13410056
    9.866813540 14209496 14209504
    9.868583331 12571120 12571128
    9.869181248 12427336 12427344
    9.870246352 12427496 12427504
    9.871734894 14209888 14209896
    9.873202081 13410056 13410224
    9.876274477 14209896 14209904
    9.876658331 13420464 13420720
    9.877411977 13420720 13420880
    9.878144790 13421000 13421256
    9.878814581 13420880 13421000
    9.879577602 13418056 13418312
    9.880311456 13412968 13413224
    9.881014581 13420312 13420464
    9.881651040 13422288 13422544
    9.882579686 13417360 13417616
    9.883251040 13411936 13412192
    9.883871352 13411240 13411496
    9.885907811 13411072 13411240
    9.886362498 14213032 14213040
    9.886943227 13421784 13422040
    9.887565623 13421584 13421784
    9.888327081 13413240 13413496
    9.888658852 12571520 12571528
    9.888992706 13412192 13412360
    9.890035936 13410264 13410520
    9.892761456 13422152 13422288
    9.893252602 13422544 13422752
    9.929847394 14217856 14217864
    9.929905727 13411800 13411936
    9.930442706 12428024 12428032
    9.930459373 13413704 13413960
    9.932663019 14345792 14345800
    9.932982811 12571040 12571048
    9.933132811 14352072 14352328
    9.934021873 14218304 14218312
    9.934345311 12513176 12513184
    9.934923436 13417616 13417776
    9.935121352 14352328 14352336
    9.935886977 13410520 13410704
    9.936515102 13418608 13418864
    9.937085415 12571048 12571056
    9.937768227 13413960 13414216
    9.938243748 13411496 13411624
    9.938828644 13410704 13410920
    9.938852081 14218792 14218800
    9.938885936 12513208 12513216
    9.940506248 13410224 13410264
    9.940982290 13417080 13417336
    9.941926561 13415352 13415608
    9.942813540 13411624 13411800
    9.943033852 13412360 13412576
    9.944417706 13422040 13422152
    9.944448956 14218800 14218808
    9.944924998 13416776 13417032
    9.951367186 13248488 13248680
    9.951529165 13418944 13419200
    9.951922915 13252024 13252232
    9.952536456 14218808 14218816
    9.958841144 13414816 13415072
    9.960691144 13244264 13244392
    9.961597915 13414216 13414440
    9.961948436 12571064 12571072
    9.962263540 13242592 13242776
    9.963636977 13414456 13414712
    9.964932811 13417336 13417360
    9.965528123 12513216 12513224
    9.966374477 13418312 13418488
    9.966798956 13244392 13244552
    9.967214061 12601632 12601640
    9.967377602 12601624 12601632
    9.967399477 12571128 12571136
    9.967411977 12601640 12601648
    9.967446873 13415608 13415832
    9.967694269 12427344 12427352
    9.968317706 13410920 13411048
    9.968365102 14348184 14348192
    9.968821352 14348192 14348200
    9.969428123 14196064 14196096
    9.969763019 14196096 14196160
    9.970567706 14196160 14196288
    9.970596873 13240480 13240736
    9.970681248 14196288 14196424
    9.970698436 14204104 14204224
    9.971089581 14204224 14204232
    9.971097915 14272552 14272576
    9.971104686 14322872 14322888
    9.971110936 14409736 14409760
    9.971139061 14412536 14412568
    9.971146352 12626208 12626304
    9.971839581 13414440 13414456
    9.972050519 13256856 13257112
    9.972304165 13413504 13413704
    9.972332811 13243784 13244008
    9.973719269 13417032 13417080
    9.974093227 13415152 13415352
    9.975803123 13417776 13418032
    9.976006769 13413224 13413240
    9.976461977 13419384 13419640
    9.976601040 14200832 14200864
    9.977192186 14200864 14200928
    9.977331248 14200928 14201032
    9.977845831 13356704 13356712
    9.977941665 13419640 13419808
    9.978743227 13418864 13418944
    9.978895311 13420080 13420312
    9.980044269 13208168 13208424
    9.983519269 13356176 13356184
