    0.044563020 13109144 13110168
    0.044637500 13110168 13111192
    3.585823437 13111192 13111592
    3.587039062 13111592 13112480
    3.587213541 13112480 13112640
   24.062065100 11976704 11976728
   24.062280204 11980800 11980808
   24.062318225 12219912 12219920
   24.062352600 12410216 12410224
   24.062386975 12417336 12417440
   24.064376558 11976728 11976736
   24.064957808 13021184 13025280
   64.565577594 13112640 13113664
   64.565757281 13113664 13114688
   64.565868219 13114688 13115712
   64.565974990 13115712 13116736
   64.566081761 13116736 13117760
   64.566190094 13117760 13118784
   64.566299469 13118784 13119808
   64.566407802 13119808 13120832
   64.566571344 13120832 13121856
   64.566678636 13121856 13122112
   69.688685926 13122112 13123136
   69.688838010 13123136 13124160
   69.688944260 13124160 13125184
   69.689045301 13125184 13126208
   69.689145822 13126208 13127232
   69.689246343 13127232 13128256
   69.690186968 13128256 13129280
   69.690328114 13129280 13130304
   69.690427593 13130304 13131328
   69.690528114 13131328 13131712
   74.802043738 13131712 13132736
   74.802208321 13132736 13133760
   74.802308321 13133760 13134784
   74.802408321 13134784 13135808
   74.802507280 13135808 13136832
   74.802615613 13136832 13137856
   74.802717176 13137856 13138880
   74.802818738 13138880 13139904
   74.802924467 13139904 13140928
   74.803026551 13140928 13141056
   79.930281237 13141056 13142080
   79.930440612 13142080 13143104
   79.930546862 13143104 13144128
   79.930659362 13144128 13145152
   79.930765092 13145152 13146176
   79.930870821 13146176 13147200
   79.930976550 13147200 13148224
   79.931088529 13148224 13149248
   79.931195821 13149248 13150272
   79.931308321 13150272 13150784
   85.024973424 13150784 13151808
   85.025201028 13151808 13152832
   85.025399466 13152832 13153856
   85.025597903 13153856 13154880
   85.025796341 13154880 13155904
   85.025995299 13155904 13156928
   85.026195299 13156928 13157952
   85.026392695 13157952 13158976
   85.026591132 13158976 13160000
   85.026791132 13160000 13160384
   90.170124465 13160384 13161408
   90.170293736 13161408 13162432
   90.170407798 13162432 13163456
   90.170515611 13163456 13164480
   90.170622382 13164480 13165504
   90.170729673 13165504 13166528
   90.170839048 13166528 13167552
   90.170947382 13167552 13168576
   90.171054152 13168576 13169600
   90.171161444 13169600 13169856
   95.290134360 13169856 13170880
   95.290416652 13170880 13171904
   95.290522902 13171904 13172928
   95.290635402 13172928 13173952
   95.290744777 13173952 13174976
   95.290852589 13174976 13176000
   95.290960402 13176000 13177024
   95.291068214 13177024 13178048
   95.291180193 13178048 13179072
   95.291285923 13179072 13179328
  100.409251547 13179328 13180352
  100.409549984 13180352 13181376
  100.409658838 13181376 13182400
  100.409771338 13182400 13183424
  100.409877068 13183424 13184448
  100.409983838 13184448 13185472
  100.410089568 13185472 13186496
  100.410202588 13186496 13187520
  100.410307276 13187520 13188544
  100.410412484 13188544 13188800
  105.522920817 13188800 13189824
  105.523099983 13189824 13190848
  105.523206233 13190848 13191872
  105.523318733 13191872 13192896
  105.523426025 13192896 13193920
  105.523531754 13193920 13194944
  105.523638004 13194944 13195968
  105.523744775 13195968 13196992
  105.523851025 13196992 13198016
  105.523965088 13198016 13198272
  109.293945816 12323288 12323296
  109.294532275 12417440 12417448
  109.297149462 12323296 12323304
  109.297555191 12324896 12324904
  109.297561962 12410224 12410256
  109.297569254 12417448 12417568
  109.297728108 11980824 11980832
  109.297734879 11989040 11989048
  109.297742170 12219920 12220088
  109.297794254 11972608 11972632
  109.299903629 11972632 11972640
  110.628179149 13198272 13199296
  110.628332274 13199296 13200320
  110.628428629 13200320 13201344
  110.628524983 13201344 13202368
  110.628619774 13202368 13203392
  110.628716129 13203392 13204416
  110.628810920 13204416 13205120
  111.069582795 12323304 12323312
  111.070456753 12324904 12324912
  111.070465087 12410256 12410288
  111.070473420 12417568 12418048
  111.070629149 11984896 11984904
  111.070635399 11993136 11993144
  111.070640608 12220088 12220096
  111.070675503 11976704 11976728
  111.073439566 11976728 11976736
  111.224211441 13100768 13101384
  111.226005712 12410288 12410328
  111.226015608 12418048 12418368
  111.226135920 11980800 11980808
  111.226141649 11989040 11989048
